the_geom,county,city_village_or_cdp,housing_type,complex_address,units,acres,status,year,comment,conversion_date,cartodb_id,latitude,longitude,number,street,city,zip
0101000020E61000009D11A5BDC15752C0C689AF76145B4440,Suffolk,North Lindenhurst,APT,Leonard Ct. & Farmers Ave.,100,2.9,BUILT,1997,SRCIT,,1132,40.711562,-73.3712,,Farmers Ave,Lindenhurst,11757
0101000020E6100000D95E0B7A6F5C52C00ABE69FAEC644440,Suffolk,Melville,COOP,Cody Dr. & Round Swamp Rd.,228,16.1,BUILT,1997,SRCIT,,1499,40.788482,-73.444304,,Cody Dr,Melville,11747
0101000020E6100000EB8B84B69C4E52C0D7169E978A5D4440,Suffolk,Bay Shore,APT,Saxon Av. & Union Blvd.,76,3.2,BUILT,1997,SRCIT,,1558,40.730792,-73.228315,,Saxon Ave,Bay Shore,11706
0101000020E610000021EDDA39284F52C0D4A46F2DEE5E4440,Suffolk,Bay Shore,APT,Justine Ct. & Oakwood Blvd.,120,8.6,BUILT,1997,SRCIT,,1555,40.7416436,-73.2368302,,,Islip,11706
0101000020E6100000B3295778974E52C04337FB03E55C4440,Suffolk,Bay Shore,COND,Joyce's Way & Saxon Ave.,43,7,BUILT,1997,SRCIT,,1573,40.725739,-73.227995,,Joyces Way,Bay Shore,11706
0101000020E61000005CAD1397E35052C0707D586FD4644440,Suffolk,Brentwood,APT,"Wicks Rd., adj. to St. Luke's",85,5.9,BUILT,1997,SRCIT-AFFORD,,1599,40.787733,-73.263891,,Wicks Rd,Brentwood,11717
0101000020E61000002E73BA2C264852C0037B4CA4345F4440,Suffolk,Oakdale,APT,Greenview Ct.& Oakdale-Bohemia,68,5.6,BUILT,1997,SRCIT,,1687,40.743794,-73.12733,,Greenview Ct,Oakdale,11769
0101000020E610000053E8BCC62E4652C034677DCA315D4440,Suffolk,West Sayville,APT,Bevelander Pl.& Rollstone Ave.,56,3.6,BUILT,1997,SRCIT,,1724,40.728082,-73.096605,,Bevelander Pl,West Sayville,11796
0101000020E61000004CC79C67EC2152C07CD6355A0E704440,Suffolk,Hampton Bays,APT,10 Springville Rd.,29,3.6,BUILT,1997,SRCIT-AFFORD,,1784,40.875438,-72.530054,10,Springville Rd,Hampton Bays,11946
0101000020E610000091FB0C5E2A4452C0DD20FF7167744440,Suffolk,Port Jefferson Station,COND,Old Town Rd. & Rte. 347,160,25.1,BUILT,1998,,,1355,40.9094069,-73.0650859,,,Brookhaven,11776
0101000020E6100000F54718062C6E52C0F0694E5E646E4440,Nassau,Glen Cove,COND,Vanderbilt La. & Selina Ct.,40,,BUILT,1998,,,3,40.862438,-73.721437,,Sloanes Beach Rd,Port Washington,11050
0101000020E6100000C0CDE2C5C26752C056647440126E4440,Nassau,Glen Cove,COND,Cambridge Ct.,50,,BUILT,1998,SRCIT,,9,40.859932,-73.621263,,Cambridge Ct,Glen Cove,11542
0101000020E6100000B00111E2CA6452C0CE55F31C915B4440,Nassau,East Meadow,COOP,250 Merrick Ave.,438,20,BUILT,1998,SRCIT-AFFORD,,80,40.715366,-73.574883,250,Merrick Ave,East Meadow,11554
0101000020E61000003D98141F9F6C52C0E7543200545D4440,Nassau,Floral Park,APT,8 Linden Ave.,27,,BUILT,1998,SRCIT-AFFORD,,107,40.729126,-73.697212,8,Linden Ave,Floral Park,11001
0101000020E61000009160AA99B56752C0064B75012F5B4440,Nassau,Hempstead,APT,206 Clinton St.,24,0.9,BUILT,1998,AFFORD,,267,40.712372,-73.620459,206,Clinton St,Hempstead,11550
0101000020E610000000C974E8F45952C0B3EBDE8AC4644440,Suffolk,Melville,COND,Route 110 & Ruland Rd.,82,9.8,BUILT,1998,,,1494,40.787248,-73.405573,,,Melville,11747
0101000020E610000015AC71361D6852C0406D54A7035B4440,Nassau,Hempstead,APT,40 W. Columbia St.,112,1.1,BUILT,1998,AFFORD,,283,40.711049,-73.626783,40,W Columbia St,Hempstead,11550
0101000020E6100000C1711937355B52C045D8F0F44A594440,Suffolk,North Amityville,APT,Schleigel Ct. & Schleigel Blvd,31,4.1,BUILT,1998,SRCIT-AFFORD,,1109,40.6976,-73.425123,,,North Amityville,11701
0101000020E61000009D9D0C8E925452C0C05C8B16A0614440,Suffolk,Dix Hills,COND,Half Hollow Rd.& Deer Park Av.,58,71,BUILT,1998,SF,,1444,40.762698,-73.321445,,,Half Hollow,11729
0101000020E61000008F7C6F1DAD5652C01AC80E852A6A4440,Suffolk,Dix Hills,COND,Sabrina Ct. & Deer Park Ave.,17,21.8,BUILT,1998,SF,,1446,40.8294226,-73.3543161,,,Huntington,12179
0101000020E610000065A71FD4455052C0B01C2103795C4440,Suffolk,Bay Shore,APT,55 5th Ave.,14,0.6,BUILT,1998,SRCIT,,1544,40.722443,-73.254262,55,5th Ave,Bay Shore,11706
0101000020E6100000E6ADBA0ED54C52C0E2900DA48B634440,Suffolk,Central Islip,APT,Bishop McGann Dr & Carleton Av,125,7.4,BUILT,1998,SRCIT-AFFORD,,1605,40.777699,-73.200504,,Bishop Mcgann Dr,Central Islip,11722
0101000020E6100000E525FF93BF4A52C0FA997ADD22684440,Suffolk,Hauppauge,COND,Hamlet Dr. & Motor Parkway,228,170,BUILT,1998,SF,,1643,40.813564,-73.167943,,Hamlet Dr,Hauppauge,11788
0101000020E6100000E485CF31FB1752C0D9DAB1C7FA8D4440,Suffolk,Greenport West,COND,Caleb's Way & Moore La.,60,22.2,BUILT,1998,,,1902,41.1092157,-72.3747067,,Caleb's Way,Southold,
0101000020E6100000AEB8382A376C52C0026729594E624440,Suffolk,Medford,COND,S.Service Rd. & California Ave,50,11.6,BUILT,1999,,,1278,40.768016,-73.690867,,,North Hempstead,11763
0101000020E61000002634492C296852C01381EA1F446E4440,Nassau,Glen Cove,COND,Hendrick Ave. & 250 Glen St.,20,,BUILT,1999,,,4,40.861454,-73.627513,,Hendrick Ave,Glen Cove,11542
0101000020E610000037A6272CF13E52C0344C6DA983724440,Suffolk,Coram,APT,Stonegate Way &Coram-Swezytown,165,65.4,BUILT,1999,,,1214,40.894643,-72.98347,,Stonegate Way,Middle Island,11953
0101000020E61000004E0E9F74226352C0B8CEBF5DF65D4440,Nassau,East Meadow,COOP,425 Salisbury Park Dr.,102,,BUILT,1999,SRCIT-AFFORD,,78,40.734081,-73.548978,425,Salisbury Park Dr,East Meadow,11554
0101000020E610000050DF32A7CB4352C027BD6F7CED774440,Suffolk,Port Jefferson,COND,Vantage Ct. & Reeves Rd.,40,16.4,BUILT,1999,,,1339,40.936935,-73.059305,,Reeves Rd,Port Jefferson,11777
0101000020E6100000EE21E17B7F4352C0ACE122F774734440,Suffolk,Selden,COND,Boyle Rd. & Old Town Rd.,176,32,BUILT,1999,,,1366,40.902007,-73.054656,,Boyle Rd,Port Jefferson Station,11776
0101000020E610000000C974E8F45952C0B3EBDE8AC4644440,Suffolk,Melville,COND,Meadowdale Dr.& Old Country Rd,188,,BUILT,1999,,,1508,40.787248,-73.405573,,,Melville,11747
0101000020E6100000753C66A0325052C078D503E6215D4440,Suffolk,Bay Shore,APT,2 Garfield St.,14,0.9,BUILT,1999,,,1523,40.727597,-73.25309,2,Garfield St,Bay Shore,11706
0101000020E6100000E2E7BF07AF1652C08EE733A0DE8A4440,Suffolk,Holtsville,APT,Furrows Rd. & Waverly Ave.,402,42.2,BUILT,1999,,,1657,41.084919,-72.354433,,N Ferry Rd,Shelter Island Heights,11965
0101000020E6100000FA08FCE1E73B52C02D93E1783E614440,Suffolk,West Islip,COND,South Country Commons,14,2.3,BUILT,1999,,,1720,40.759719,-72.936028,,S Country Rd,Bellport,11713
0101000020E61000008AF9032FC45D52C05DED725B6C684440,Nassau,Woodbury,COOP,500 Park Ave. & Jericho Tpke.,100,4.9,BUILT,1999,SRCIT,,959,40.8158068,-73.4650991,500,Park Ave,Oyster Bay,11001
0101000020E6100000CF2D7425025A52C0F6B6990AF1564440,Suffolk,Amityville,APT,Noelle Ct. & Oak St.,36,2,BUILT,1999,SRCIT,,1019,40.679231,-73.406381,,Noelle Ct,Amityville,11701
0101000020E6100000910C39B69E5B52C0EE96E4805D5B4440,Suffolk,East Farmingdale,APT,Genova Ct. & Main St.,268,9.4,BUILT,1999,SRCIT,,1080,40.713791,-73.431562,,Genova Ct,Farmingdale,11735
0101000020E61000003927F6D03E4652C0AE0FEB8D5A6B4440,Suffolk,Lake Ronkonkoma,APT,400 Cassata Rd. & Smith Rd.,318,45.4,BUILT,1999,SRCIT,,1258,40.838701,-73.097584,,Cassata Rd,Ronkonkoma,11779
0101000020E6100000DB899290483D52C03F1D8F19A8704440,Suffolk,Middle Island,APT,Robin Dr. & Middle County Rd.,150,33,BUILT,1999,SRCIT-AFFORD,,1284,40.88013,-72.957554,,Middle Country Rd,Middle Island,11953
0101000020E61000002F88484DBB0A52C051853FC39B7D4440,Suffolk,East Hampton North,APT,316 Accabonac Rd.,50,28.6,BUILT,1999,AFFORD,,1391,40.981316,-72.167682,316,Accabonac Rd,East Hampton,11937
0101000020E610000000C974E8F45952C0B3EBDE8AC4644440,Suffolk,Melville,COND,Meadowdale Dr.& Old Country Rd,60,,BUILT,1999,AFFORD,,1509,40.787248,-73.405573,,,Melville,11747
0101000020E61000007670B037314C52C08D429259BD5D4440,Suffolk,East Islip,APT,25 Carleton Ave.,12,0.9,BUILT,1999,SRCIT,,1624,40.732341,-73.190504,25,Carleton Ave,East Islip,11730
0101000020E6100000C5724BAB212B52C0008BFCFA21784440,Suffolk,Riverhead,APT,2 Aldersgate & Middle Road,220,36.6,BUILT,1999,SRCIT-AFFORD,,1741,40.938537,-72.67393,,Aldersgate,Riverhead,11901
0101000020E61000003C2D3F70952C52C09561DC0DA2774440,Suffolk,Riverhead,APT,1145 Middle Rd. & Osborne Ave.,156,50.5,BUILT,1999,SRCIT-AFFORD,,1746,40.934633,-72.696621,,Middle Rd,Riverhead,11901
0101000020E61000002A37514B736752C0B07BE184F85B4440,Nassau,Hempstead,APT,107 James L. Burrell Ave.,36,1,BUILT,2000,SRCIT-AFFORD,,240,40.7185217,-73.616412,107,James L L Burrell Ave,Hempstead,11735
0101000020E61000003A07CF84265B52C06BBB09BE69564440,Nassau,East Massapequa,COOP,County Line Rd.,34,,PROP,2000,SRCIT,,1003,40.675102,-73.424226,,County Line Rd,Massapequa,11758
0101000020E6100000C47AA356986E52C010919A7631654440,Nassau,Great Neck Plaza,COND,Portico Ct. & Bond St.,68,3.6,BUILT,2000,,,714,40.790572,-73.728048,,Bond St,Great Neck,11021
0101000020E61000002AC58EC6A14552C0ECF65965A6724440,Suffolk,Centereach,APT,Neal Path & Route 347,64,9.7,BUILT,2000,,,1185,40.895703,-73.087999,,Neal Path,Centereach,11720
0101000020E6100000F7E80DF7914152C063D009A1836C4440,Suffolk,Coram,APT,Horizon View Dr.& Bicycle Path,169,25.1,BUILT,2000,,,1199,40.847767,-73.024534,,Horizon View Dr,Farmingville,11738
0101000020E61000005307793D985A52C04CC2853C82614440,Suffolk,Melville,APT,Court North Dr. & Republic Rd.,340,25,BUILT,2000,,,1493,40.761787,-73.415542,,Court North Dr,Melville,11747
0101000020E6100000B29C84D2176252C082397AFCDE564440,Nassau,North Bellmore,COOP,1830 Bellmore Ave.,23,,BUILT,2000,SRCIT-AFFORD,,380,40.67868,-73.532704,1830,Bellmore Ave,Bellmore,11710
0101000020E610000072C0AE264F4252C0D74CBED9E66E4440,Suffolk,Nesconset,COND,Deer Valley Rd. & Rte. 25,194,32.3,BUILT,2000,,,1876,40.86642,-73.036081,,Dare Rd,Selden,11784
0101000020E610000041070209AF5F52C06ACE0BC1BB5F4440,Nassau,Bethpage,COOP,1969 Grumman Rd. E.,220,15,BUILT,2000,SRCIT,,869,40.7479173,-73.4950583,,Grumman Rd W,Oyster Bay,11714
0101000020E6100000569FABADD85C52C0930035B56C5D4440,Nassau,Farmingdale,APT,461 Fulton St.,62,,BUILT,2000,SRCIT-AFFORD,,917,40.72988,-73.450725,461,Fulton St,Farmingdale,11735
0101000020E6100000AF5E4546075852C0035B25581C584440,Suffolk,Lindenhurst,APT,183 N. Wellwood Ave.,10,0.3,BUILT,2000,SRCIT,,1083,40.688365,-73.375444,183,N Wellwood Ave,Lindenhurst,11757
0101000020E61000009E4319AA624252C02461DF4E22604440,Suffolk,Blue Point,COND,Oyster Cove La. & Blue Pt. Ave,70,18.3,BUILT,2000,SRCIT,,1176,40.751047,-73.037272,,Blue Point Ave,Blue Point,11715
0101000020E6100000207821C2644152C027EF2DF6A86C4440,Suffolk,Coram,APT,Vista View Dr. & Bicycle Path,224,45.3,BUILT,2000,SRCIT-AFFORD,,1206,40.8489063,-73.0217748,,,Brookhaven,11727
0101000020E6100000971AA19FA94252C0E411DC48D9764440,Suffolk,Terryville,APT,Woodcrest Dr. & Route 347,256,44.9,BUILT,2000,SRCIT-AFFORD,,1379,40.928506,-73.041603,,State Rte 347,Port Jefferson Station,11776
0101000020E610000001BF4692204852C077D9AF3BDD5F4440,Suffolk,Oakdale,APT,Meredith La. & Sunrise Hwy.,163,18.7,BUILT,2000,SRCIT,,1686,40.748939,-73.126988,,Meredith Ln,Oakdale,11769
0101000020E610000090DB2F9FAC5152C001A3CB9BC35B4440,Suffolk,West Bay Shore,COND,Mystic Oaks Dr. & Orinoco Dr.,69,13.3,BUILT,2000,SF,,1713,40.716907,-73.276161,,Mystic Oak Dr,Bay Shore,11706
0101000020E6100000048BC3995F4E52C0CEAC003A27694440,Suffolk,Hauppauge,COND,Redan Dr. & Veterans Mem. Hwy.,105,135,BUILT,2001,,,1856,40.8215096,-73.224585,100,Veterans Memorial Hwy,Islip,11787
0101000020E6100000D5B2B5BE485E52C0C74B378941644440,Nassau,Plainview,COND,L.I.E. & Round Swamp Rd.,370,55,BUILT,2001,,,946,40.78325,-73.47319,,,Plainview,11803
0101000020E6100000A054FB743C6552C0AC74779D0D594440,Nassau,Uniondale,COND,1027 Jerusalem Ave.,41,3.3,BUILT,2001,,,488,40.695728,-73.581815,1027,Jerusalem Ave,Uniondale,11553
0101000020E6100000F0879FFF1E6D52C02159C0046E6B4440,Nassau,Manorhaven,COND,78 Shore Rd.,11,1.1,BUILT,2001,,,753,40.839295,-73.705017,78,Shore Rd,Port Washington,11050
0101000020E6100000FCA5457D925A52C0A8C5E061DA554440,Suffolk,Amityville,COND,182 Merrick Rd.,10,0.8,BUILT,2001,,,1017,40.670727,-73.415191,182,Merrick Rd,Amityville,11701
0101000020E61000007F30F0DC7B4652C0399A232BBF704440,Suffolk,Centereach,COND,Sunflower Ridge Rd.& Pond Path,83,17.1,BUILT,2001,,,1187,40.880834,-73.10131,,Sunflower Ridge Rd,Centereach,11720
0101000020E6100000E542E55FCB3F52C08F1CE90C8C784440,Suffolk,Miller Place,APT,124 Sylvan Ave.,11,1.2,BUILT,2001,,,1291,40.941774,-72.996788,124,Sylvan Ave,Miller Place,11764
0101000020E610000008759142595A52C037548CF3376D4440,Suffolk,Huntington Station,COOP,Broadway & New York Ave.,100,9.7,BUILT,2001,,,1481,40.85327,-73.411698,,Broadway,Huntington Station,11746
0101000020E6100000143E5B07075852C012BEF737686B4440,Suffolk,Huntington Station,COND,Lindbergh Circle,34,14.6,BUILT,2001,,,1483,40.839118,-73.375429,,Lindbergh Cir,Huntington,11743
0101000020E610000038F8C264AA6452C03D29931ADA584440,Nassau,North Merrick,COOP,1270 Jerusalem Ave.& North Dr.,34,,BUILT,2001,SRCIT-AFFORD,,383,40.694156,-73.5729,1270,Jerusalem Ave,Merrick,11566
0101000020E610000099D4D006606C52C053CF8250DE574440,Nassau,North Valley Stream,COOP,Dutch Broadway & Ascan St.,104,4.3,BUILT,2001,SRCIT-AFFORD,,387,40.686472,-73.693361,,Dutch Broadway,Elmont,11003
0101000020E6100000ADF9F197166652C0454B1E4FCB594440,Nassau,Uniondale,APT,525 Greengrove Ave.,45,,BUILT,2001,SRCIT-AFFORD,,483,40.701517,-73.595129,525,Greengrove Ave,Uniondale,11553
0101000020E6100000D350A390644952C0101FD8F15F6C4440,Suffolk,Nesconset,COND,Town Commons Rd. & Route 347,200,34,BUILT,2001,,,1878,40.846678,-73.146763,,,Nesconset,11767
0101000020E610000073840CE4D95C52C0787DE6AC4F554440,Nassau,Massapequa Park,COOP,Whitewood Dr. & Merrick Rd.,48,,BUILT,2001,SRCIT,,933,40.666494,-73.450799,,Merrick Rd,Massapequa Park,11762
0101000020E6100000A4FACE2F4A5F52C0AD6A494739684440,Nassau,Woodbury,COOP,Fox Hill Dr. & Jericho Tpke.,214,,BUILT,2001,SRCIT,,960,40.814248,-73.488903,,Fox Hollow Rd,Woodbury,11797
0101000020E6100000B01C2103795E52C067EE21E17B674440,Nassau,Woodbury,COOP,Carnegie Ct. & Woodbury Rd.,114,6.1,BUILT,2001,SRCIT,,962,40.808468,-73.476136,,Carnegie Ct,Woodbury,11797
0101000020E6100000A92F4B3B354552C00C5A48C0E8724440,Suffolk,Centereach,APT,Chester St. & Wireless Blvd.,248,49.8,BUILT,2001,LIFECARE,,1186,40.897728,-73.081374,,Chester St,Centereach,11720
0101000020E61000004D6551D8455052C039F24064915C4440,Suffolk,Bay Shore,COND,7-94 Smith Ave.,52,6.9,BUILT,2001,AFFORD,,1559,40.723187,-73.254263,94,Smith Ave,Bay Shore,11706
0101000020E610000006483481225052C0D1AE42CA4F5C4440,Suffolk,Bay Shore,APT,6 Smith Ave.,16,0.8,BUILT,2001,SRCIT-AFFORD,,1560,40.721185,-73.252106,6,Smith Ave,Bay Shore,11706
0101000020E610000006483481225052C0D1AE42CA4F5C4440,Suffolk,Bay Shore,APT,6 Smith Ave.,10,,BUILT,2001,AFFORD,,1561,40.721185,-73.252106,6,Smith Ave,Bay Shore,11706
0101000020E610000036CEA623804F52C0433BA759A0634440,Suffolk,Brentwood,APT,80 2nd Ave. & 8th St.,100,5.1,BUILT,2001,SRCIT-AFFORD,,1598,40.778331,-73.242196,,2nd Ave,Brentwood,11717
0101000020E6100000185C7347FF2A52C0D07B630800784440,Suffolk,Riverhead,COND,Saddle Lakes Dr. & Middle Rd.,196,58.1,BUILT,2001,SRCIT,,1748,40.937501,-72.671831,,Middle Rd,Riverhead,11901
0101000020E61000005BD5ED47654152C0B6251708A76C4440,Suffolk,Farmingville,APT,Overlook Dr. & Bicycle Path,202,30.5,BUILT,2002,,,1241,40.8488474,-73.0218067,,,Brookhaven,11738
0101000020E61000005D120C8C614352C09C36E33444774440,Suffolk,Port Jefferson,APT,Route 112 & Barnum Ave.,30,2,BUILT,2002,,,1333,40.931769,-73.0528288,,NY-112,Brookhaven,11777
0101000020E6100000054F2157EA3F52C004560E2DB2734440,Suffolk,Coram,COND,Gettysburg Dr.& Washington Av.,61,13.8,BUILT,2002,,,1213,40.903875,-72.998678,,Gettysburg Ct,Coram,11727
0101000020E61000004DF564FED13F52C05C7171546E6C4440,Suffolk,Medford,APT,Route 112 & Granny Rd.,112,9.6,BUILT,2002,,,1279,40.847117,-72.997192,,Granny Rd,Medford,11763
0101000020E610000043024697373452C07C5F5CAAD2684440,Suffolk,Moriches,APT,Mirror La.&Jerusalem Hollow Rd,100,20.3,BUILT,2002,,,1294,40.818929,-72.815893,,Mirror Ln,Moriches,11955
0101000020E61000006CB2463D443C52C0C82764E76D664440,Suffolk,North Bellport,APT,Orchid Circle & Woodside Ave.,711,115.3,BUILT,2002,,,1304,40.800229,-72.941665,,Orchid Cir,Bellport,11713
0101000020E6100000EFC682C2A04452C036E50AEF72774440,Suffolk,Port Jefferson,APT,Dark Hollow Rd.,66,4.2,BUILT,2002,,,1338,40.933195,-73.072312,,Dark Hollow Rd,Port Jefferson,11777
0101000020E610000029232E008D5A52C01FB935E9B66E4440,Suffolk,Huntington,COND,Spring Ct.,18,4,BUILT,2002,,,1470,40.864957,-73.414856,,Spring Ct,Huntington,11743
0101000020E61000009546CCECF36752C048E17A14AE594440,Nassau,Hempstead,APT,151 S. Franklin St.,56,,BUILT,2002,SRCIT-AFFORD,,293,40.700625,-73.624263,151,S Franklin St,Hempstead,11550
0101000020E6100000C4060B27694252C0703FE08101724440,Suffolk,Northville,COND,Dune Dr. & Sound Ave.,82,46,BUILT,2002,,,1734,40.890671,-73.037668,,Old Town Rd,Selden,11784
0101000020E61000001EE0490B975C52C0A4C343183F5D4440,Nassau,Farmingdale,APT,625 Fulton St.,12,,BUILT,2002,SRCIT,,884,40.728488,-73.446719,625,Fulton St,Farmingdale,11735
0101000020E61000006A847EA65E5C52C096422097385E4440,Nassau,Farmingdale,APT,81 Secatogue Ave.,49,2,BUILT,2002,SRCIT,,901,40.736102,-73.443277,81,Secatogue Ave,Farmingdale,11735
0101000020E61000001BBCAFCA855352C084807C0915604440,Suffolk,Deer Park,APT,Common Way & Brook Ave.,208,10.5,BUILT,2002,SRCIT-AFFORD,,1069,40.750642,-73.305041,,Brook Ave,Deer Park,11729
0101000020E6100000B8B06EBC3B5752C038BD8BF7E3564440,Suffolk,Lindenhurst,APT,Washington Ave. & Montauk Hwy.,21,1,BUILT,2002,SRCIT,,1086,40.678832,-73.363021,,,Babylon,11954
0101000020E6100000007157AF225652C0DE3D40F7E5584440,Suffolk,West Babylon,APT,Flurry La.&Great East Neck Rd.,44,2,BUILT,2002,SRCIT,,1150,40.694518,-73.345867,,Flurry Ln,West Babylon,11704
0101000020E6100000BA2F67B62B5652C0717495EEAE574440,Suffolk,West Babylon,APT,200 Curcio Ct.,32,1.2,BUILT,2002,SRCIT,,1157,40.685026,-73.346418,200,Curcio Ct,West Babylon,11704
0101000020E61000005ABBED42733F52C06C425A63D06B4440,Suffolk,Medford,APT,Addison Pl. & Cedarhurst Ave.,112,10,BUILT,2002,SRCIT-AFFORD,,1275,40.842297,-72.99141,,Addison Pl,Medford,11763
0101000020E610000077F700DD974152C0D3C08F6AD8614440,Suffolk,Patchogue,APT,311 W. Main St.,37,1,BUILT,2002,SRCIT,,1314,40.764417,-73.024894,311,W Main St,Patchogue,11772
0101000020E610000021567F84614352C0A2EF6E6589764440,Suffolk,Port Jefferson Station,APT,115 Terryville Rd.,40,3.6,BUILT,2002,SRCIT-AFFORD,,1357,40.926068,-73.052827,115,Terryville Rd,Port Jefferson Station,11776
0101000020E61000002C2CB81FF00A52C083DA6FED447D4440,Suffolk,East Hampton North,APT,219 Accabonac Rd.,47,9.4,BUILT,2002,SRCIT-AFFORD,,1399,40.978666,-72.170906,219,Accabonac Rd,East Hampton,11937
0101000020E61000000F4757E9EE5952C0AAF3A8F8BF634440,Suffolk,Melville,APT,70 Pinelawn Rd. & L. I. E.,55,11.1,BUILT,2002,SRCIT,2003,1498,40.779296,-73.405207,70,Pinelawn Rd,Melville,11747
0101000020E6100000FACF9A1F7F4D52C0A9328CBB41624440,Suffolk,Central Islip,APT,1255 Islip Ave. & Sycamore St.,13,3.2,BUILT,2002,AFFORD,,1610,40.767631,-73.210884,,Islip Ave,Brentwood,11717
0101000020E6100000118B1876184652C06326512FF8604440,Suffolk,Sayville,APT,Adams Way & Lakeland Ave.,342,31.1,BUILT,2002,SRCIT,,1705,40.757574,-73.095243,,Adams Way,Sayville,11782
0101000020E6100000122C0E677E4052C0FF976BD102784440,Suffolk,Mount Sinai,COND,Constantine Way & Rte. 25A,186,33.4,BUILT,2003,,,1301,40.937586,-73.007715,25,Constantine Way,Brookhaven,11766
0101000020E61000008AF0E5F42B6552C07B1C61ACCA604440,Nassau,New Cassel,APT,498 Union Ave.,38,,BUILT,2003,SRCIT-AFFORD,,790,40.7561851,-73.5808079,498,Union Ave,North Hempstead,
0101000020E6100000C6E0BC932A4752C02DF9E989F85E4440,Suffolk,Oakdale,COND,Willow Wood Dr. & Locust Ave.,67,23,BUILT,2003,,,1692,40.7419598,-73.1119737,,,Islip,11769
0101000020E6100000EAB0C22D1F5152C04EED0C535B644440,Suffolk,Brentwood,APT,Crooked Hill Rd.&Sagtikos Pkwy,3504,,PROP,2003,,,1984,40.784037,-73.267528,,Crooked Hill Rd,Brentwood,11717
0101000020E6100000DD5F3DEE5B6852C0BEF8A23D5E6E4440,Nassau,Glen Cove,APT,1100 Avalon Square,256,3.5,BUILT,2003,,,7,40.862251,-73.630611,1100,Avalon Sq,Glen Cove,11542
0101000020E6100000B247A819525452C0A1DAE044F4574440,Suffolk,Babylon,COND,Salt Meadow Rd.& Fire Is. Ave.,22,3.3,BUILT,2003,,,1042,40.687142,-73.317511,,Salt Meadow Rd,Babylon,11702
0101000020E6100000EFFE78AF5A5A52C0545227A0895A4440,Suffolk,North Amityville,COND,Larsen Dr. & Schleigel Blvd.,37,5.8,BUILT,2003,,,1099,40.707325,-73.411785,,Larsen Dr,Amityville,11701
0101000020E6100000B806B64AB06652C0992A1895D4534440,Nassau,Baldwin,COOP,2295 Milburn Ave.,22,0.9,BUILT,2003,SRCIT-AFFORD,,47,40.654925,-73.60451,2295,Milburn Ave,Baldwin,11510
0101000020E61000007E350708E64052C0EA9106B7B5614440,Suffolk,Patchogue,APT,127 South Ocean Ave.,26,1.1,BUILT,2003,,,1326,40.763358,-73.01404,127,S Ocean Ave,Patchogue,11772
0101000020E6100000A6D590B8C74652C06AC18BBE82784440,Suffolk,Setauket-East Setauket,COND,Hilldale Spur & Rte. 347,44,25.4,BUILT,2003,,,1370,40.94149,-73.10594,,,East Setauket,11733
0101000020E61000009D47C5FF1D3552C08602B68311794440,Suffolk,Wading River,COND,Littleleaf Ct. & Route 25A,36,13.1,BUILT,2003,,,1754,40.945847,-72.829956,,Little Leaf Ct,Wading River,11792
0101000020E6100000C32973F38D4952C0CF143AAFB16D4440,Suffolk,Nesconset,COND,Tiffany Way & Browns Rd.,88,19,BUILT,2003,,,1872,40.856985,-73.149289,,Browns Rd,Nesconset,11767
0101000020E610000009545ADA046052C00F99F221A8604440,Nassau,Bethpage,COOP,Nicole Ct. & S. Oyster Bay Rd.,136,6.5,BUILT,2003,SRCIT,,870,40.755131,-73.5002962,,Nicole Ct,Oyster Bay,11714
0101000020E6100000035E66D8285B52C08E1EBFB7E9554440,Nassau,East Massapequa,COOP,Villa Dr. & County Line Rd.,46,2.4,BUILT,2003,SRCIT,,876,40.671195,-73.424368,,Villa Dr,Massapequa,11758
0101000020E610000000A8E2C62D5D52C0B08D78B29B5D4440,Nassau,Farmingdale,COND,197 Fulton St.,20,2,BUILT,2003,SRCIT,,888,40.731314,-73.455919,197,Fulton St,Farmingdale,11735
0101000020E6100000679B1BD3135C52C00EA14ACD1E5E4440,Nassau,Farmingdale,APT,262 Eastern Pkwy.,23,,BUILT,2003,SRCIT,,893,40.735315,-73.43871,262,Eastern Pkwy,Farmingdale,11735
0101000020E61000007CD6355A0E5952C00F80B8AB57574440,Suffolk,Copiague,APT,107 Wartburg Av.& Marconi Blvd,123,5.9,BUILT,2003,SRCIT,,1058,40.682363,-73.391501,107,Wartburg Ave,Copiague,11726
0101000020E610000024F0879FFF3E52C01AC231CB9E724440,Suffolk,Coram,APT,Coram-Swezeytown Rd.,200,29.3,BUILT,2003,SRCIT,,1209,40.895471,-72.984352,,Coram Swezeytown Rd,Coram,11727
0101000020E6100000299831056B3152C07905A22765684440,Suffolk,East Moriches,APT,Walden Ct. & 181 Frowein Rd.,323,46.2,BUILT,2003,SRCIT,,1227,40.815587,-72.772157,,Walden Ct,East Moriches,11940
